desgs,epoch,M,omega,Omega,inc,ecc,a,H,q,Q,min_dist_bound_AU,V_bright_bound
134635,2023-02-25,154.24281,309.58865,52.99515,10.35873,0.2336047,2.3751846,16.14,1.8203303140723799,2.9300388859276194,0.8035760140723798,16.965885832508462
134644,2023-02-25,127.84888,339.88814,44.74005,3.31027,0.1806322,2.3862984,15.68,1.9552560701515198,2.81734072984848,0.9385017701515197,16.99819369471734
134648,2023-02-25,160.24518,132.23028,277.3238,2.99935,0.2409069,2.3510966,15.87,1.78470120649346,2.9174919935065398,0.7679469064934599,16.554483562550708
134651,2023-02-25,144.21257,326.1924,68.88024,8.61007,0.2540077,2.3779082,15.95,1.7739012073068596,2.98191519269314,0.7571469073068595,16.590547910186636
134676,2023-02-25,183.59203,49.13977,0.82085,3.60215,0.2392544,2.3435441,15.93,1.78284086248096,2.90424733751904,0.7660865624809599,16.606952120890448
134681,2023-02-25,162.57704,257.25116,70.74112,8.29524,0.3118373,2.3879516,15.82,1.64329922052532,3.1326039794746805,0.62654492052532,15.883344313530623
134686,2023-02-25,188.18459,245.62655,84.25251,5.84931,0.2354039,2.378916,16.06,1.8189098958275998,2.9389221041724,0.8021555958275997,16.880349016159055
134700,2023-02-25,188.88616,77.22657,314.31335,2.25107,0.2529115,2.3443679,16.45,1.75145029785915,2.93728550214085,0.7346959978591499,16.997527458238025
134705,2023-02-25,189.51856,33.54213,283.40479,12.42818,0.3025393,2.3881366,15.49,1.66563142473162,3.1106417752683804,0.6488771247316198,15.658706849305867
134708,2023-02-25,319.94104,230.68314,117.17408,8.35104,0.2062138,2.5600547,15.29,2.03213609210514,3.0879733078948597,1.0153817921051398,16.862910803086265
134717,2023-02-25,178.54404,37.51017,92.85792,28.01336,0.1322854,2.608771,14.72,2.2636686847566,2.9538733152434,1.2469143847565998,16.97324749018737
134718,2023-02-25,338.93102,50.8465,302.5586,3.10208,0.1883463,2.5317386,15.11,2.0548950021228203,3.0085821978771805,1.0381407021228202,16.755229272581836
134724,2023-02-25,113.85165,39.29099,343.8632,4.39782,0.2073827,2.4256913,15.66,1.92264488883949,2.92873771116051,0.9058905888394899,16.864874128105434
134725,2023-02-25,169.90589,96.25212,291.01537,4.05839,0.2392503,2.3555648,15.96,1.7919952149305598,2.9191343850694396,0.7752409149305597,16.673867655422576
134729,2023-02-25,132.05675,124.16941,338.6653,22.85331,0.2526383,2.3456844,15.13,1.7530746808474802,2.9382941191525203,0.7363203808474801,15.68433619509329
134736,2023-02-25,198.62302,313.49076,69.35099,6.96293,0.2409604,2.3304439,15.9,1.7688992056784403,2.8919885943215604,0.7521449056784402,16.520023026323035
134740,2023-02-25,48.00314,344.56751,135.95194,12.28974,0.1871682,2.4032455,15.2,1.9534343656069002,2.8530566343931,0.9366800656069001,16.51195050711066
134743,2023-02-25,148.72976,243.15077,140.95959,6.6223,0.2924987,2.3755524,16.39,1.68070641121812,3.07039838878188,0.6639521112181199,16.628143064663668
134746,2023-02-25,136.1046,100.21718,324.93225,19.7453,0.1486424,1.8389759,16.81,1.5656261086818402,2.11232569131816,0.54887180868184,16.48079490039908
134753,2023-02-25,270.42803,342.18432,115.00973,7.40321,0.2983674,2.5653796,15.43,1.7999539587349598,3.33080524126504,0.7831996587349597,16.175669429637225
134799,2023-02-25,70.33324,323.30596,17.95428,14.13526,0.196488,2.5342442,14.67,2.0362956256304,3.0321927743695998,1.0195413256303998,16.25622831139777
134809,2023-02-25,122.44119,63.52094,99.19073,15.61535,0.2382172,3.0383565,14.55,2.3145677219681997,3.7621452780318,1.2978134219681996,16.93841076823117
134819,2023-02-25,25.3215,21.50556,357.21635,4.64315,0.2831503,2.5568723,15.32,1.8328931411933103,3.28085145880669,0.8161388411933101,16.194505965472914
134820,2023-02-25,319.42397,49.94493,16.21051,20.36798,0.1094227,1.9307988,16.44,1.7195255821472402,2.1420720178527604,0.70277128214724,16.85111323846856
134821,2023-02-25,118.07678,25.03444,186.04727,10.54982,0.3511511,3.0424978,14.96,1.9741213507824198,4.11087424921758,0.9573670507824197,16.342261610425147
134833,2023-02-25,239.95866,331.94448,46.84932,15.63957,0.2165985,2.7307088,14.46,2.1392413699832,3.3221762300167996,1.1224870699831997,16.362205678442212
134851,2023-02-25,308.73453,88.55196,301.28899,20.67267,0.217454,3.1747892,13.69,2.4844185893032003,3.8651598106968,1.4676642893032001,16.499257486947684
134853,2023-02-25,44.6473,80.1959,169.15211,19.80016,0.3565966,3.1615078,15.07,2.03412486764652,4.28889073235348,1.0173705676465197,16.649283893012207
134863,2023-02-25,136.97032,341.42314,11.78189,4.56018,0.3580059,2.1004823,18.03,1.34849724375443,2.85246735624557,0.3317429437544299,16.28325878606937
134882,2023-02-25,262.70809,85.45668,255.86651,4.59634,0.2070994,2.2404028,15.98,1.7764167243616802,2.70438887563832,0.7596624243616801,16.630827492116556
134922,2023-02-25,320.66388,165.75656,334.69212,22.41129,0.1744055,2.4207596,15.34,1.9985658115821998,2.8429533884177998,0.9818115115821997,16.803732868585044
134928,2023-02-25,283.87508,288.372,69.18416,2.6233,0.2632355,2.260181,16.7,1.6652211243745003,2.8551408756255,0.6484668243745002,16.866798369941538
134930,2023-02-25,313.06242,32.75049,346.5537,6.82098,0.2083494,2.215395,16.35,1.753818780987,2.6769712190129997,0.737064480987,16.90745099794374
134941,2023-02-25,336.32103,354.28571,317.4183,18.21141,0.134578,1.9061173,16.38,1.6495958460006002,2.1626387539994,0.6328415460006,16.473362685649704
134942,2023-02-25,247.32884,47.11332,340.5726,6.087,0.1938112,2.2722729,16.05,1.83188096252352,2.71266483747648,0.8151266625235198,16.9206117417653
134953,2023-02-25,67.44127,48.15913,94.05971,24.87152,0.2366152,2.3403323,15.41,1.78657410476904,2.8940904952309596,0.7698198047690399,16.10205057330614
134956,2023-02-25,271.9517,308.1179,163.71353,25.51324,0.2217001,2.2102861,15.81,1.7202654506013897,2.7003067493986097,0.7035111506013896,16.224332262615068
134970,2023-02-25,32.34669,296.60901,0.02202,29.66961,0.3661333,2.5769104,14.62,1.63341769144368,3.52040310855632,0.6166633914436799,14.635727110791853
134972,2023-02-25,232.98649,6.07861,34.24826,25.06341,0.2695148,2.2907783,15.02,1.6733796446311597,2.90817695536884,0.6566253446311596,15.224560617884997
134988,2023-02-25,40.51144,322.08822,322.17471,2.77911,0.2699236,2.5769854,15.74,1.8813962236845598,3.27257457631544,0.8646419236845597,16.79658278609628
134993,2023-02-25,305.68529,299.09209,334.00488,10.67391,0.3027501,2.6790237,15.87,1.86794900692263,3.49009839307737,0.85119470692263,16.8769696530188
135003,2023-02-25,214.32377,185.35802,128.5729,11.43674,0.2009361,2.7350617,14.96,2.18548906874263,3.2846343312573705,1.1687347687426297,16.996323013396438
135006,2023-02-25,342.52604,141.59057,164.15111,13.97774,0.3252823,2.6264853,15.26,1.77213612069981,3.4808344793001904,0.75538182069981,15.89331803216324
135013,2023-02-25,249.31478,89.48439,222.24884,12.18165,0.2403248,2.737454,14.83,2.0795759149408,3.3953320850592,1.0628216149408,16.55217578563943
135017,2023-02-25,303.9098,214.49854,95.98928,15.92241,0.2646498,2.6804798,15.01,1.9710913570259603,3.38986824297404,0.9543370570259602,16.382042707420922
135027,2023-02-25,184.6506,91.88546,229.67619,6.82128,0.248008,2.8029482,15.12,2.1077946228143998,3.4981017771856,1.0910403228143997,16.928345469244633
135028,2023-02-25,245.82357,200.7915,98.29569,21.36166,0.3112808,2.7484229,15.47,1.89289162094968,3.6039541790503202,0.8761373209496799,16.56848964612725
135037,2023-02-25,179.26594,242.80593,168.15046,9.85858,0.2879355,2.7633085,15.26,1.96765388539825,3.55896311460175,0.9508995853982498,16.620416827551153
135039,2023-02-25,189.66158,51.16367,7.11124,6.10701,0.2820576,2.7464114,15.1,1.9717651919033599,3.5210576080966396,0.9550108919033597,16.47431760185899
135083,2023-02-25,87.71437,229.66226,186.12869,5.5956,0.3233167,2.9089014,15.22,1.96840499872662,3.84939780127338,0.9516506987266198,16.582960150270434
135101,2023-02-25,304.65494,53.94515,353.32439,16.50501,0.1961341,2.6738549,15.03,2.14942077565791,3.19828902434209,1.13266647565791,16.962117444486374
135105,2023-02-25,5.14905,132.11932,226.2052,15.71651,0.2536885,3.0934991,14.59,2.30871395356965,3.8782842464303497,1.2919596535696498,16.96309539559744
135106,2023-02-25,288.57375,33.01446,24.4932,25.0164,0.289896,3.1066734,14.65,2.2060612080336,4.0072855919664,1.1893069080336,16.74455749705966
135117,2023-02-25,108.31509,20.87963,283.97101,6.8092,0.2219263,2.2832217,16.12,1.77651475603929,2.78992864396071,0.7597604560392899,16.771227524213508
135129,2023-02-25,72.75149,39.32582,332.01954,4.55942,0.2403165,2.2898247,16.12,1.73954204248245,2.84010735751755,0.7227877424824498,16.6172285422098
135133,2023-02-25,328.35952,262.13423,139.77706,14.44765,0.226174,3.0835762,14.36,2.3861514365412,3.7810009634587995,1.3693971365411999,16.931137090066134
135142,2023-02-25,338.80024,329.42239,56.35944,25.17968,0.2594674,3.0993186,14.58,2.29514646108636,3.9034907389136406,1.27839216108636,16.91737251755258
135159,2023-02-25,120.99049,11.09553,358.81084,2.44432,0.2062192,2.2481022,16.22,1.7845003627977598,2.71170403720224,0.7677460627977597,16.903671192656212
135173,2023-02-25,356.19316,201.88304,284.68272,19.93419,0.1326782,1.8836628,16.14,1.63374181028904,2.13358378971096,0.6169875102890399,16.15729898107348
135212,2023-02-25,44.61972,322.37019,354.34191,8.69942,0.2593729,3.0444422,14.73,2.25479639770362,3.8340880022963804,1.23804209770362,16.95921372379803
135233,2023-02-25,341.28713,83.06336,319.98543,17.75011,0.1118992,1.9262807,16.4,1.71073143069456,2.1418299693054403,0.6939771306945599,16.772634967809676
135239,2023-02-25,348.14994,332.9329,46.72557,13.41297,0.2825328,3.062208,14.64,2.1970337995776,3.9273822004224,1.1802794995775998,16.709108010568208
135268,2023-02-25,331.73609,24.64785,15.35985,1.58425,0.2990323,3.0834388,14.93,2.1613910037267603,4.00548659627324,1.1446367037267602,16.897005036488206
135292,2023-02-25,297.698,289.44757,191.34658,5.50364,0.3396954,2.6407655,15.36,1.7437096071713,3.5378213928287003,0.7269553071713,15.874909359187955
135374,2023-02-25,134.64218,92.78245,13.09439,15.6852,0.2296494,2.7780933,14.74,2.14010584051098,3.41608075948902,1.12335154051098,16.644754687236514
135379,2023-02-25,308.43486,273.17535,155.94452,14.6149,0.3429732,3.0850386,14.91,2.02695303923448,4.143124160765519,1.0101987392344798,16.466252545840074
135486,2023-02-25,308.1264,76.93249,315.26308,17.6376,0.1120797,1.9586549,16.06,1.73912944640447,2.17818035359553,0.7223751464044699,16.555473519932534
135487,2023-02-25,326.78576,141.3594,327.60492,20.44492,0.038545,1.9103972,16.04,1.8367609399259999,1.9840334600740002,0.8200066399259998,16.92935002140218
135503,2023-02-25,95.18763,132.7204,250.93435,3.10956,0.2857897,2.566876,15.87,1.8332892780228,3.3004627219772003,0.8165349780228,16.746028959418602
135532,2023-02-25,23.42217,5.35421,42.77107,19.35556,0.2727873,3.058451,13.91,2.2241444095276997,3.8927575904723,1.2073901095276995,16.055052978559754
135565,2023-02-25,289.33554,143.06193,162.86699,3.28191,0.2532615,2.289472,16.52,1.7096368870719998,2.869307112928,0.6928825870719997,16.88781763368599
135581,2023-02-25,265.86346,261.76444,66.80644,5.3136,0.235201,2.2878141,15.8,1.7497179358658999,2.8259102641341,0.7329636358658997,16.340252362148767
135599,2023-02-25,263.4458,133.51831,134.35657,5.17669,0.2522491,2.343538,16.25,1.7523826486842,2.9346933513158002,0.7356283486841999,16.801437007489714
135641,2023-02-25,266.12792,233.35812,93.43431,24.06838,0.223959,2.3038795,15.98,1.7879049510594998,2.8198540489405,0.7711506510594996,16.677418283065535
135647,2023-02-25,4.37368,74.46043,268.23656,16.39743,0.2945259,2.5430622,15.49,1.7940645167890201,3.29205988321098,0.77731021678902,16.21216216384561
135660,2023-02-25,195.8837,357.68268,299.86048,6.30629,0.2446596,2.4032653,15.65,1.8152833730081201,2.9912472269918804,0.79852907300812,16.456175812083814
135662,2023-02-25,228.34266,146.17502,243.56874,14.03717,0.252543,2.6836439,14.7,2.0059084185623,3.3613793814376995,0.9891541185623001,16.18787532336364
135671,2023-02-25,214.70679,220.7874,142.2038,10.05059,0.3118696,2.694486,15.36,1.8541577289743998,3.5348142710256,0.8374034289743997,16.315407053585485
135683,2023-02-25,296.17191,91.79458,319.43082,14.32314,0.2118875,2.5955384,15.15,2.04557625727,3.1455005427300002,1.02882195727,16.765779493527678
135691,2023-02-25,80.51343,70.17286,324.6793,7.09611,0.2690436,2.4474887,16.26,1.78900752919268,3.10596987080732,0.7722532291926798,16.961859506627995
135700,2023-02-25,324.66392,88.7035,302.59696,2.79679,0.3060279,2.5519002,16.25,1.77094754078442,3.3328528592155804,0.7541932407844198,16.87844166260149
135707,2023-02-25,255.28016,246.39856,133.11549,4.42111,0.3069155,2.6528037,15.99,1.83861712601265,3.4669902739873506,0.8218628260126499,16.88645319120079
135708,2023-02-25,256.95157,346.09861,22.41924,14.02375,0.2847496,2.6634145,15.65,1.9050082864907998,3.4218207135092,0.8882539864907997,16.79217017206093
135710,2023-02-25,295.83436,93.33714,282.99589,2.78149,0.304564,2.6112483,15.82,1.8159560727588,3.4065405272412006,0.7992017727587999,16.62880888729537
135714,2023-02-25,336.80958,170.23323,162.33989,5.11049,0.311916,2.5970279,16.15,1.7869733455435999,3.4070824544564005,0.7702190455435998,16.84366164018007
135737,2023-02-25,329.87925,303.63408,66.76756,13.62586,0.3039163,2.5630746,15.94,1.78411445094402,3.3420347490559803,0.76736015094402,16.622109767180703
135761,2023-02-25,248.42466,39.47856,1.01606,12.15487,0.284835,2.6387359,15.45,1.8871315599235001,3.3903402400764997,0.8703772599235,16.52754856775456
135778,2023-02-25,260.26421,288.99386,124.31566,3.2009,0.2113341,2.6331033,15.23,2.07663878388747,3.1895678161125303,1.05988448388747,16.943097475665258
135779,2023-02-25,304.83169,215.84917,165.51267,5.68902,0.3358214,2.6137437,16.36,1.7359926314248202,3.49149476857518,0.7192383314248201,16.84210351139247
135805,2023-02-25,157.44082,83.29811,338.76762,12.62474,0.2030694,2.7266902,14.62,2.1729828571001204,3.28039754289988,1.1562285571001203,16.620499958635055
135851,2023-02-25,294.56339,190.35654,212.16504,12.13296,0.2700168,2.6074726,15.56,1.9034111924603199,3.31153400753968,0.8866568924603198,16.69644106574167
135853,2023-02-25,331.80167,162.50485,97.40528,10.23263,0.3218804,2.646034,15.94,1.7943275176664002,3.4977404823336,0.7775732176664001,16.66321505524094
135878,2023-02-25,353.90976,353.55519,25.69306,4.91168,0.2977613,2.5693379,15.99,1.8042885067567298,3.3343872932432697,0.7875342067567297,16.752877046299677
135886,2023-02-25,26.05902,265.66332,85.10651,5.16989,0.269232,2.5592795,15.62,1.8702395616560001,3.2483194383440006,0.853485261656,16.63546632717451
135906,2023-02-25,17.88736,326.47863,348.20008,5.26427,0.3049651,2.5725846,16.09,1.78803608020254,3.3571331197974597,0.7712817802025398,16.787946751448377
135910,2023-02-25,282.13307,143.71812,248.56979,5.34299,0.346764,2.6172615,16.04,1.7096894332139998,3.5248335667860005,0.6929351332139997,16.40804904516485
135927,2023-02-25,229.23895,108.4452,313.52404,11.93655,0.2543191,2.6690809,14.77,1.99028264768481,3.34787915231519,0.9735283476848098,16.206316793305973
135928,2023-02-25,309.98214,34.4723,306.77069,11.17036,0.2108326,2.6485588,15.18,2.09015626194312,3.20696133805688,1.0734019619431199,16.9347057015682
135929,2023-02-25,280.87119,71.12417,296.3329,15.33395,0.2842518,2.656987,14.72,1.9017336626733998,3.4122403373266,0.8849793626733997,15.850414186434659
135937,2023-02-25,246.41529,100.62946,296.09121,12.09867,0.2257524,2.6573229,15.06,2.05742587775004,3.25721992224996,1.04067157775004,16.713189457419297
135939,2023-02-25,247.63683,76.10088,310.45137,9.28781,0.2461828,2.6641228,15.44,2.00826158955216,3.3199840104478398,0.9915072895521599,16.935580967054765
135940,2023-02-25,335.10519,129.85023,227.66584,3.67613,0.3073234,2.6062194,15.67,1.80526719284604,3.40717160715396,0.7885128928460399,16.43675144291844
135956,2023-02-25,8.06512,34.12812,276.94189,12.33114,0.2799572,2.5816272,15.36,1.85888207764416,3.30437232235584,0.8421277776441598,16.3331491651261
135981,2023-02-25,168.59681,43.88511,356.68903,26.86842,0.1981336,2.7468509,14.76,2.20260744251976,3.2910943574802403,1.1858531425197598,16.84484005580134
135984,2023-02-25,247.90623,91.02432,263.18535,20.47351,0.2290714,3.1706817,14.05,2.4443692040266196,3.89699419597338,1.4276149040266195,16.763889383886998
136000,2023-02-25,41.66378,168.75598,168.6841,8.2393,0.2691807,2.5438009,15.99,1.85905879307737,3.2285430069226297,0.84230449307737,16.963811209864048
136006,2023-02-25,11.462,154.73697,187.01063,15.1581,0.297608,2.5735484,16.12,1.8076398077728,3.3394569922271997,0.7908855077727999,16.896127571799095
136014,2023-02-25,21.65855,314.69851,341.23333,10.91241,0.2210491,2.6077104,15.34,2.0312783630193603,3.1841424369806406,1.0145240630193602,16.91015897398555
136023,2023-02-25,217.998,57.32942,27.97567,27.168,0.2485163,3.1587191,14.02,2.3737259165286697,3.9437122834713296,1.3569716165286696,16.560006675971646
136038,2023-02-25,156.33642,51.71529,6.64454,33.0594,0.2943782,2.7595642,15.01,1.94720865801956,3.5719197419804396,0.9304543580195599,16.300537831401872
136041,2023-02-25,132.65872,277.9718,135.60625,11.85724,0.2498079,2.7924804,15.21,2.09489673548484,3.49006406451516,1.07814243548484,16.979193800591666
136042,2023-02-25,196.2005,242.18055,117.88658,17.74032,0.2624727,2.7562149,15.09,2.0327837334167698,3.47964606658323,1.0160294334167697,16.66498733005755
136044,2023-02-25,321.86147,208.81896,132.27472,7.28004,0.2787679,2.6361871,15.84,1.9013027581259097,3.37107144187409,0.8845484581259095,16.968864540078876
136053,2023-02-25,347.1852,302.26377,9.10618,12.9037,0.2583154,2.643434,15.03,1.9605942889164,3.3262737110835996,0.9438399889164,16.366430534786588
136064,2023-02-25,243.56838,267.80061,113.51326,13.90926,0.200258,2.6852382,15.01,2.1474977685444,3.2229786314556,1.1307434685444,16.93648404531114
136067,2023-02-25,278.71592,77.11436,348.62846,28.18112,0.3456699,2.643624,14.69,1.7298027562824,3.5574452437175994,0.7130484562824,15.145578143858133
136070,2023-02-25,218.84756,231.85631,83.21703,8.96306,0.3046361,2.7778998,15.61,1.9316512387372202,3.62414836126278,0.9148969387372201,16.846504456806517
136079,2023-02-25,257.66409,256.77452,111.3663,12.27988,0.2940611,2.6953804,14.98,1.90277387465756,3.48798692534244,0.8860195746575599,16.114152483215754
136108,2023-02-25,219.49271,240.42237,122.03106,28.21037,0.2000299,42.9082238,0.22,34.32529608410838,51.49115151589162,33.30854178410838,15.510849560938025
136122,2023-02-25,274.59867,237.20076,134.4971,7.55054,0.2232588,2.2362747,16.27,1.73700669400764,2.73554270599236,0.72025239400764,16.756431012998963
136126,2023-02-25,318.52425,270.21565,78.30846,6.86049,0.2320497,2.2362981,16.51,1.7173657967844298,2.75523040321557,0.7006114967844297,16.911700344286828
136139,2023-02-25,14.81233,250.48401,300.86033,22.72359,0.2608635,2.2968577,15.2,1.6976913613760498,2.89602403862395,0.6809370613760497,15.514828554749702
136147,2023-02-25,284.53128,91.60363,358.9602,10.87338,0.2483886,2.5354513,15.39,1.9056741012248202,3.16522849877518,0.8889198012248201,16.534556061395143
136149,2023-02-25,36.62903,257.86639,68.84714,7.91125,0.2898986,2.1823107,16.96,1.54966188330498,2.8149595166950196,0.5329075833049799,16.544444256214394
136150,2023-02-25,197.96896,33.53118,5.2777,25.19983,0.2704183,2.307485,15.78,1.6834988290244999,2.9314711709754997,0.6667445290244998,16.030861397085527
136153,2023-02-25,188.78242,354.00329,71.27327,25.89812,0.2044377,2.2892735,16.01,1.8212596909890504,2.75728730901095,0.8045053909890503,16.839504171660998
136183,2023-02-25,230.80952,87.04624,278.81167,15.28162,0.3206484,2.6443673,14.6,1.7964551562426798,3.49227944375732,0.7797008562426797,15.331721959054114
136184,2023-02-25,332.11296,21.04447,297.45953,3.80224,0.2454314,2.2400514,16.57,1.69027244882604,2.78983035117396,0.67351814882604,16.851530077208544
136187,2023-02-25,216.72308,342.48799,77.34402,8.04287,0.232373,2.2789588,16.11,1.7493903067676,2.8085272932323995,0.7326360067675999,16.64887487436484
136192,2023-02-25,173.35726,302.98127,147.39779,23.66042,0.2051477,2.2762689,16.04,1.80929757058347,2.7432402294165295,0.7925432705834698,16.822664914066365
136199,2023-02-25,208.76911,150.99379,36.0706,43.76068,0.4319604,68.1460186,-1.21,38.70963714713656,97.58240005286343,37.69288284713656,14.610392275248838
136209,2023-02-25,278.71456,35.46655,311.26933,7.43996,0.2610694,2.2664949,16.14,1.67478243635394,2.85820736364606,0.65802813635394,16.351014307870344
136238,2023-02-25,241.29425,266.10691,101.17822,4.46369,0.214065,2.302278,16.0,1.80944085993,2.7951151400699996,0.7926865599299999,16.783229439385096
136241,2023-02-25,229.3273,315.7332,64.71278,10.1145,0.2170403,2.3093177,16.15,1.80810269359669,2.81053270640331,0.7913483935966898,16.92795409134888
136278,2023-02-25,252.77923,25.11047,284.27575,23.11742,0.1791598,2.333145,15.17,1.915139208429,2.7511507915710003,0.8983849084289999,16.348313977110724
136317,2023-02-25,123.65244,132.04687,229.15006,5.5671,0.2789094,2.4174281,16.1,1.74318467908586,3.0916715209141397,0.72643037908586,16.612686990869054
136365,2023-02-25,200.89351,342.25496,77.11864,16.22462,0.2705349,2.6733316,15.2,1.95010210292716,3.3965610970728397,0.9333478029271598,16.500504300648288
136376,2023-02-25,6.38903,328.30958,356.09391,12.3742,0.1758419,2.6148703,14.84,2.15506653819443,3.0746740618055703,1.13831223819443,16.78861044350516
136388,2023-02-25,219.75314,194.6637,223.69378,13.46005,0.1965652,2.6998775,14.85,2.169175539237,3.230579460763,1.152421239237,16.83952976115259
136406,2023-02-25,274.12399,286.53162,311.37281,6.2048,0.2512167,2.3582234,16.01,1.7657982995892199,2.95064850041078,0.7490439995892197,16.61724211804649
136416,2023-02-25,250.70066,309.13289,334.68016,13.45473,0.2876877,2.7290678,15.49,1.9439485614739402,3.5141870385260603,0.9271942614739401,16.7692775200053
136457,2023-02-25,107.85705,181.64831,94.99928,25.72217,0.2265146,2.9748728,14.42,2.30102067765712,3.64872492234288,1.28426637765712,16.772878170873817
136472,2023-02-25,167.57369,295.82384,79.36116,29.01844,0.1661307,45.2648802,-0.21,37.744993966957864,52.784766433042144,36.72823966695786,15.499297370048
136474,2023-02-25,246.64531,322.10299,0.0998,9.8396,0.2369212,2.7413579,15.16,2.09187209670252,3.39084370329748,1.07511779670252,16.919955889275013
136523,2023-02-25,196.30339,234.19261,42.08478,6.1713,0.2754832,2.75223,15.07,1.9940368724639999,3.510423127536,0.9772825724639997,16.51876669483261
136540,2023-02-25,241.13615,302.60238,11.50937,5.88397,0.3016282,2.7630903,15.55,1.92966434637354,3.5965162536264605,0.9129100463735398,16.779548795281187
136564,2023-02-25,284.05422,172.65946,224.45433,2.98523,0.394568,1.8652827,19.28,1.1293018356264,2.6012635643736,0.11254753562639985,14.80073012034205
136568,2023-02-25,27.97417,41.87537,70.40689,23.76032,0.369687,2.4385644,14.41,1.5370588426572,3.3400699573428,0.5203045426571999,13.924740556948333
136580,2023-02-25,180.97664,193.60401,254.21918,25.31604,0.2810904,2.3619043,15.02,1.6979956755512797,3.02581292444872,0.6812413755512796,15.33618798521997
136585,2023-02-25,104.98878,116.83983,331.1504,11.12812,0.2344244,2.796472,15.06,2.1409107292832,3.4520332707168,1.1241564292831998,16.967126536505468
136604,2023-02-25,337.96711,18.10922,340.01834,13.53078,0.2606952,2.6119752,15.45,1.9310458028409598,3.29290459715904,0.9142915028409597,16.684386292973862
136617,2023-02-25,181.53793,24.89165,268.52274,4.68035,0.4169132,1.6376704,17.97,0.95490399299072,2.32043680700928,0.0,-inf
136618,2023-02-25,40.35615,248.27923,99.33709,1.43928,0.3950214,1.5729371,16.87,0.95159328464606,2.19428091535394,0.0,-inf
136620,2023-02-25,251.46291,138.73973,36.69261,31.73131,0.5243582,3.3313684,15.05,1.58453806223912,5.07819873776088,0.56778376223912,14.820428220260915
136635,2023-02-25,350.11628,311.16446,231.6908,7.63904,0.1751867,1.5734939,19.16,1.29783869618887,1.8491491038111298,0.2810843961888698,16.97028728105968
136638,2023-02-25,267.46403,128.94494,315.82651,26.42609,0.3030352,2.6059605,15.26,1.8162627386904,3.3956582613096002,0.7995084386903999,16.0700086266965
136698,2023-02-25,245.12587,119.66455,206.27001,1.33508,0.3392699,2.3488737,17.15,1.55197155468837,3.14577584531163,0.5352172546883698,16.747069315435294
136745,2023-02-25,190.23634,131.60106,247.90303,17.77999,0.4839465,2.3665012,18.09,1.2212412270142,3.5117611729858003,0.2044869270141998,15.077335027036401
136770,2023-02-25,210.00808,45.92479,326.22628,25.09837,0.4515939,1.8387112,20.56,1.00836043821832,2.66906196178168,0.0,-inf
136771,2023-02-25,65.02683,33.1619,318.60825,5.45021,0.2275386,2.1803936,16.67,1.6842698928070399,2.6765173071929595,0.6675155928070398,16.924365502609714
136773,2023-02-25,137.95656,117.60081,196.28551,22.10251,0.1802255,1.5845095,18.62,1.29894048310775,1.8700785168922498,0.2821861831077499,16.44062498798971
136784,2023-02-25,39.63937,213.65389,195.61014,0.74222,0.3329669,2.9936186,15.35,1.9968426949756601,3.99039450502434,0.98008839497566,16.808045503454984
136792,2023-02-25,285.55753,330.12613,109.87805,31.33071,0.3232404,3.121081,14.55,2.1122215291276003,4.1299404708724,1.0954672291276002,16.37169427551087
136793,2023-02-25,191.10414,37.04138,296.25606,17.37215,0.465359,1.1470897,18.4,0.6132811842977,1.6808982157023,0.0,-inf
136795,2023-02-25,84.87576,147.46059,50.14847,10.99111,0.4789196,1.7467001,18.12,0.91017118678804,2.58322901321196,0.0,-inf
136802,2023-02-25,350.14968,143.99511,24.71979,6.94202,0.2218817,2.4068167,15.89,1.87278811901561,2.9408452809843895,0.8560338190156098,16.914897840294596
136803,2023-02-25,13.90677,173.50719,347.12166,24.98646,0.2389964,2.3803678,15.47,1.8114684651240802,2.94926713487592,0.7947141651240801,16.261208660324602
136818,2023-02-25,263.55132,203.82354,259.9258,12.7771,0.3462759,0.9375337,18.98,0.61288837425217,1.26217902574783,0.0,-inf
136836,2023-02-25,320.71966,272.16339,64.62631,13.21747,0.2845553,2.6896414,15.16,1.92428968453058,3.4549931154694202,0.9075353845305798,16.370670094031823
136839,2023-02-25,287.29158,74.84701,71.90551,8.15857,0.3057587,1.4854694,18.83,1.03127420736622,1.9396645926337799,0.014519907366219886,9.70669000827517
136841,2023-02-25,221.57533,304.26768,68.17566,11.2814,0.3747857,2.7463577,15.42,1.71706210695511,3.7756532930448894,0.7003078069551099,15.820374859630162
136848,2023-02-25,152.52187,18.11511,98.89184,9.53175,0.2871684,2.780794,15.56,1.9822378362904,3.5793501637096004,0.9654835362904,16.969503170044078
136849,2023-02-25,239.95636,97.75852,110.70683,7.78931,0.5786635,1.4914879,17.72,0.62841829157835,2.3545575084216503,0.0,-inf
136850,2023-02-25,180.35631,58.13751,39.76645,10.01873,0.2698612,2.7776948,15.27,2.02810274803824,3.52728685196176,1.0113484480382398,16.829953829318978
136864,2023-02-25,331.79836,72.83429,177.74421,4.70542,0.2882267,2.3237079,16.48,1.65395324021907,2.99346255978093,0.6371989402190699,16.5939913601972
136874,2023-02-25,273.76186,193.38224,197.54001,21.16501,0.8842479,2.2024957,15.79,0.25494350251597003,4.15004789748403,0.0,-inf
